(199.42,54.33),
(199.33,54.18),
(199.18,54.00),
(199.01,53.67),
(199.00,53.64),
(198.79,53.33),
(198.67,53.14),
(198.57,53.00),
(198.39,52.67),
(198.33,52.59),
(198.15,52.33),
(198.00,52.06),
(197.94,52.00),
(197.73,51.67),
(197.67,51.57),
(197.47,51.33),
(197.33,51.12),
(197.24,51.00),
(197.04,50.67),
(197.00,50.60),
(196.79,50.33),
(196.67,50.14),
(196.55,50.00),
(196.35,49.67),
(196.33,49.64),
(196.11,49.33),
(196.00,49.16),
(195.86,49.00),
(195.67,48.71),
(195.63,48.67),
(195.39,48.33),
(195.33,48.25),
(195.13,48.00),
(195.00,47.80),
(194.89,47.67),
(194.67,47.33),
(194.67,47.33),
(194.41,47.00),
(194.33,46.89),
(194.14,46.67),
(194.00,46.48),
(193.88,46.33),
(193.67,46.05),
(193.62,46.00),
(193.36,45.67),
(193.33,45.63),
(193.11,45.33),
(193.00,45.16),
(192.86,45.00),
(192.67,44.73),
(192.61,44.67),
(192.35,44.33),
(192.33,44.31),
(192.07,44.00),
(192.00,43.91),
(191.78,43.67),
(191.67,43.53),
(191.50,43.33),
(191.33,43.13),
(191.22,43.00),
(191.00,42.73),
(190.94,42.67),
(190.70,42.33),
(190.67,42.30),
(190.40,42.00),
(190.33,41.92),
(190.10,41.67),
(190.00,41.55),
(189.81,41.33),
(189.67,41.17),
(189.50,41.00),
(189.33,40.81),
(189.19,40.67),
(189.00,40.44),
(188.90,40.33),
(188.67,40.06),
(188.61,40.00),
(188.33,39.72),
(188.29,39.67),
(188.00,39.37),
(187.96,39.33),
(187.67,39.02),
(187.65,39.00),
(187.34,38.67),
(187.33,38.66),
(187.03,38.33),
(187.00,38.31),
(186.68,38.00),
(186.67,37.99),
(186.37,37.67),
(186.33,37.64),
(186.01,37.33),
(186.00,37.32),
(185.67,37.00),
(185.67,37.00),
(185.33,36.68),
(185.32,36.67),
(185.00,36.41),
(184.93,36.33),
(184.67,36.06),
(184.60,36.00),
(184.33,35.76),
(184.24,35.67),
(184.00,35.42),
(183.88,35.33),
(183.67,35.15),
(183.52,35.00),
(183.33,34.82),
(183.15,34.67),
(183.00,34.53),
(182.81,34.33),
(182.67,34.22),
(182.42,34.00),
(182.33,33.92),
(182.05,33.67),
(182.00,33.62),
(181.67,33.37),
(181.62,33.33),
(181.33,33.12),
(181.19,33.00),
(181.00,32.84),
(180.81,32.67),
(180.67,32.55),
(180.36,32.33),
(180.33,32.31),
(180.00,32.00),
(180.00,32.00),
(179.67,31.80),
(179.51,31.67),
(179.33,31.53),
(179.10,31.33),
(179.00,31.27),
(178.68,31.00),
(178.67,30.99),
(178.33,30.79),
(178.16,30.67),
(178.00,30.56),
(177.74,30.33),
(177.67,30.28),
(177.33,30.09),
(177.20,30.00),
(177.00,29.84),
(176.80,29.67),
(176.67,29.59),
(176.33,29.40),
(176.25,29.33),
(176.00,29.16),
(175.74,29.00),
(175.67,28.95),
(175.33,28.73),
(175.27,28.67),
(175.00,28.51),
(174.72,28.33),
(174.67,28.30),
(174.33,28.08),
(174.24,28.00),
(174.00,27.88),
(173.67,27.72),
(173.59,27.67),
(173.33,27.49),
(173.10,27.33),
(173.00,27.28),
(172.67,27.13),
(172.49,27.00),
(172.33,26.91),
(172.00,26.73),
(171.89,26.67),
(171.67,26.56),
(171.35,26.33),
(171.33,26.32),
(171.00,26.17),
(170.67,26.03),
(170.62,26.00),
(170.33,25.87),
(170.05,25.67),
(170.00,25.64),
(169.67,25.51),
(169.33,25.37),
(169.27,25.33),
(169.00,25.18),
(168.67,25.00),
(168.66,25.00),
(168.33,24.91),
(168.00,24.75),
(167.88,24.67),
(167.67,24.56),
(167.33,24.45),
(167.04,24.33),
(167.00,24.32),
(166.67,24.19),
(166.33,24.01),
(166.32,24.00),
(166.00,23.90),
(165.67,23.82),
(165.33,23.71),
(165.23,23.67),
(165.00,23.57),
(164.67,23.42),
(164.52,23.33),
(164.33,23.27),
(164.00,23.19),
(163.67,23.10),
(163.41,23.00),
(163.33,22.97),
(163.00,22.85),
(162.67,22.74),
(162.43,22.67),
(162.33,22.65),
(162.00,22.59),
(161.67,22.51),
(161.33,22.37),
(161.25,22.33),
(161.00,22.25),
(160.67,22.18),
(160.33,22.11),
(160.00,22.07),
(159.67,22.01),
(159.60,22.00),
(159.33,21.95),
(159.00,21.87),
(158.67,21.74),
(158.50,21.67),
(158.33,21.63),
(158.00,21.59),
(157.67,21.55),
(157.33,21.51),
(157.00,21.47),
(156.67,21.44),
(156.33,21.40),
(156.00,21.35),
(155.94,21.33),
(155.67,21.28),
(155.33,21.22),
(155.00,21.16),
(154.67,21.11),
(154.33,21.06),
(154.00,21.01),
(153.92,21.00),
(153.67,20.98),
(153.33,20.96),
(153.00,20.94),
(152.67,20.92),
(152.33,20.91),
(152.00,20.90),
(151.67,20.90),
(151.33,20.89),
(151.00,20.89),
(150.67,20.89),
(150.33,20.88),
(150.00,20.88),
(149.67,20.88),
(149.33,20.88),
(149.00,20.89),
(148.67,20.89),
(148.33,20.90),
(148.00,20.92),
(147.67,20.93),
(147.33,20.94),
(147.00,20.95),
(146.67,20.98),
(146.40,21.00),
(146.33,21.01),
(146.00,21.07),
(145.67,21.09),
(145.33,21.05),
(145.16,21.00),
(145.00,20.98),
(144.67,20.96),
(144.48,21.00),
(144.33,21.07),
(144.00,21.26),
(143.82,21.33),
(143.67,21.40),
(143.33,21.47),
(143.00,21.51),
(142.67,21.54),
(142.33,21.58),
(142.00,21.63),
(141.79,21.67),
(141.67,21.71),
(141.33,21.82),
(141.00,21.92),
(140.67,21.98),
(140.57,22.00),
(140.33,22.05),
(140.00,22.10),
(139.67,22.16),
(139.33,22.26),
(139.11,22.33),
(139.00,22.39),
(138.67,22.48),
(138.33,22.55),
(138.00,22.62),
(137.74,22.67),
(137.67,22.69),
(137.33,22.80),
(137.00,22.92),
(136.82,23.00),
(136.67,23.07),
(136.33,23.17),
(136.00,23.24),
(135.67,23.33),
(135.65,23.33),
(135.33,23.50),
(135.00,23.65),
(134.96,23.67),
(134.67,23.78),
(134.33,23.87),
(134.00,23.96),
(133.89,24.00),
(133.67,24.14),
(133.33,24.28),
(133.16,24.33),
(133.00,24.39),
(132.67,24.50),
(132.33,24.64),
(132.28,24.67),
(132.00,24.85),
(131.67,24.97),
(131.58,25.00),
(131.33,25.11),
(131.00,25.28),
(130.91,25.33),
(130.67,25.46),
(130.33,25.57),
(130.08,25.67),
(130.00,25.72),
(129.67,25.91),
(129.51,26.00),
(129.33,26.10),
(129.00,26.25),
(128.84,26.33),
(128.67,26.47),
(128.33,26.62),
(128.24,26.67),
(128.00,26.79),
(127.67,26.98),
(127.63,27.00),
(127.33,27.19),
(127.00,27.33),
(126.99,27.33),
(126.67,27.57),
(126.51,27.67),
(126.33,27.77),
(126.00,27.93),
(125.87,28.00),
(125.67,28.18),
(125.42,28.33),
(125.33,28.38),
(125.00,28.55),
(124.82,28.67),
(124.67,28.80),
(124.33,28.98),
(124.30,29.00),
(124.00,29.23),
(123.85,29.33),
(123.67,29.46),
(123.33,29.63),
(123.27,29.67),
(123.00,29.91),
(122.88,30.00),
(122.67,30.14),
(122.33,30.32),
(122.32,30.33),
(122.00,30.61),
(121.92,30.67),
(121.67,30.86),
(121.47,31.00),
(121.33,31.13),
(121.00,31.33),
(120.99,31.33),
(120.67,31.58),
(120.55,31.67),
(120.33,31.84),
(120.08,32.00),
(120.00,32.07),
(119.67,32.32),
(119.65,32.33),
(119.33,32.59),
(119.24,32.67),
(119.00,32.90),
(118.85,33.00),
(118.67,33.15),
(118.43,33.33),
(118.33,33.42),
(118.02,33.67),
(118.00,33.68),
(117.67,33.98),
(117.65,34.00),
(117.33,34.25),
(117.24,34.33),
(117.00,34.58),
(116.91,34.67),
(116.67,34.89),
(116.54,35.00),
(116.33,35.20),
(116.19,35.33),
(116.00,35.51),
(115.83,35.67),
(115.67,35.82),
(115.44,36.00),
(115.33,36.10),
(115.09,36.33),
(115.00,36.42),
(114.73,36.67),
(114.67,36.73),
(114.38,37.00),
(114.33,37.04),
(114.04,37.33),
(114.00,37.38),
(113.67,37.67),
(113.67,37.67),
(113.34,38.00),
(113.33,38.00),
(113.00,38.31),
(112.98,38.33),
(112.69,38.67),
(112.67,38.69),
(112.40,39.00),
(112.33,39.08),
(112.10,39.33),
(112.00,39.42),
(111.75,39.67),
(111.67,39.76),
(111.45,40.00),
(111.33,40.12),
(111.13,40.33),
(111.00,40.46),
(110.82,40.67),
(110.67,40.83),
(110.52,41.00),
(110.33,41.22),
(110.23,41.33),
(110.00,41.59),
(109.93,41.67),
(109.67,41.97),
(109.64,42.00),
(109.35,42.33),
(109.33,42.35),
(109.07,42.67),
(109.00,42.75),
(108.79,43.00),
(108.67,43.15),
(108.52,43.33),
(108.33,43.53),
(108.23,43.67),
(108.00,43.93),
(107.94,44.00),
(107.67,44.33),
(107.66,44.33),
(107.42,44.67),
(107.33,44.77),
(107.16,45.00),
(107.00,45.18),
(106.89,45.33),
(106.67,45.61),
(106.63,45.67),
(106.40,46.00),
(106.33,46.08),
(106.13,46.33),
(106.00,46.47),
(105.85,46.67),
(105.67,46.88),
(105.57,47.00),
(105.33,47.32),
(105.33,47.33),
(105.13,47.67),
(105.00,47.83),
(104.88,48.00),
(104.67,48.28),
(104.63,48.33),
(104.38,48.67),
(104.33,48.72),
(104.16,49.00),
(104.00,49.19),
(103.91,49.33),
(103.67,49.65),
(103.65,49.67),
(103.45,50.00),
(103.33,50.14),
(103.20,50.33),
(103.00,50.61),
(102.96,50.67),
(102.76,51.00),
(102.67,51.12),
(102.54,51.33),
(102.33,51.60),
(102.28,51.67),
(102.06,52.00),
(102.00,52.07),
(101.86,52.33),
(101.67,52.62),
(101.64,52.67),
(101.44,53.00),
(101.33,53.13),
(101.21,53.33),
(101.00,53.63),
(100.98,53.67),
(100.79,54.00),
(100.67,54.16),
(100.57,54.33),
(100.36,54.67),
(100.33,54.70),
(100.18,55.00),
(100.00,55.26),
(99.96,55.33),
(99.77,55.67),
(99.67,55.80),
(99.56,56.00),
(99.35,56.33),
(99.33,56.35),
(99.18,56.67),
(99.00,56.90),
(98.95,57.00),
(98.78,57.33),
(98.67,57.49),
(98.57,57.67),
(98.35,58.00),
(98.33,58.01),
(98.18,58.33),
(98.00,58.61),
(97.97,58.67),
(97.81,59.00),
(97.67,59.20),
(97.60,59.33),
(97.44,59.67),
(97.33,59.82),
(97.25,60.00),
(97.05,60.33),
(97.00,60.41),
(96.88,60.67),
(96.67,61.00),
(96.66,61.00),
(96.52,61.33),
(96.33,61.65),
(96.32,61.67),
(96.18,62.00),
(96.00,62.28),
(95.97,62.33),
(95.83,62.67),
(95.67,62.91),
(95.63,63.00),
(95.48,63.33),
(95.33,63.53),
(95.27,63.67),
(95.12,64.00),
(95.00,64.20),
(94.94,64.33),
(94.79,64.67),
(94.67,64.84),
(94.60,65.00),
(94.47,65.33),
(94.33,65.55),
(94.28,65.67),
(94.15,66.00),
(94.00,66.26),
(93.96,66.33),
(93.83,66.67),
(93.67,66.95),
(93.65,67.00),
(93.52,67.33),
(93.33,67.64),
(93.32,67.67),
(93.19,68.00),
(93.01,68.33),
(93.00,68.35),
(92.90,68.67),
(92.74,69.00),
(92.67,69.10),
(92.57,69.33),
(92.43,69.67),
(92.33,69.81),
(92.25,70.00),
(92.11,70.33),
(92.00,70.51),
(91.94,70.67),
(91.82,71.00),
(91.67,71.29),
(91.65,71.33),
(91.54,71.67),
(91.35,72.00),
(91.33,72.03),
(91.24,72.33),
(91.11,72.67),
(91.00,72.86),
(90.94,73.00),
(90.84,73.33),
(90.67,73.65),
(90.66,73.67),
(90.55,74.00),
(90.42,74.33),
(90.33,74.48),
(90.27,74.67),
(90.16,75.00),
(90.00,75.30),
(89.99,75.33),
(89.89,75.67),
(89.74,76.00),
(89.67,76.12),
(89.60,76.33),
(89.48,76.67),
(89.33,76.93),
(89.31,77.00),
(89.22,77.33),
(89.11,77.67),
(89.00,77.87),
(88.96,78.00),
(88.85,78.33),
(88.70,78.67),
(88.67,78.73),
(88.58,79.00),
(88.47,79.33),
(88.33,79.60),
(88.31,79.67),
(88.22,80.00),
(88.10,80.33),
(88.00,80.53),
(87.96,80.67),
(87.88,81.00),
(87.76,81.33),
(87.67,81.48),
(87.61,81.67),
(87.53,82.00),
(87.42,82.33),
(87.33,82.51),
(87.29,82.67),
(87.20,83.00),
(87.06,83.33),
(87.00,83.42),
(86.92,83.67),
(86.83,84.00),
(86.70,84.33),
(86.67,84.39),
(86.59,84.67),
(86.50,85.00),
(86.35,85.33),
(86.33,85.37),
(86.26,85.67),
(86.18,86.00),
(86.05,86.33),
(86.00,86.43),
(85.94,86.67),
(85.86,87.00),
(85.74,87.33),
(85.67,87.48),
(85.62,87.67),
(85.55,88.00),
(85.44,88.33),
(85.33,88.58),
(85.31,88.67),
(85.24,89.00),
(85.16,89.33),
(85.03,89.67),
(85.00,89.73),
(84.93,90.00),
(84.84,90.33),
(84.72,90.67),
(84.67,90.78),
(84.62,91.00),
(84.56,91.33),
(84.47,91.67),
(84.33,92.00),
(84.33,92.00),
(84.26,92.33),
(84.19,92.67),
(84.10,93.00),
(84.00,93.24),
(83.98,93.33),
(83.92,93.67),
(83.85,94.00),
(83.72,94.33),
(83.67,94.46),
(83.62,94.67),
(83.56,95.00),
(83.48,95.33),
(83.34,95.67),
(83.33,95.69),
(83.28,96.00),
(83.22,96.33),
(83.14,96.67),
(83.00,96.98),
(83.00,97.00),
(82.94,97.33),
(82.88,97.67),
(82.79,98.00),
(82.68,98.33),
(82.67,98.36),
(82.62,98.67),
(82.56,99.00),
(82.48,99.33),
(82.36,99.67),
(82.33,99.73),
(82.28,100.00),
(82.24,100.33),
(82.17,100.67),
(82.07,101.00),
(82.00,101.18),
(81.97,101.33),
(81.92,101.67),
(81.86,102.00),
(81.77,102.33),
(81.67,102.62),
(81.66,102.67),
(81.61,103.00),
(81.57,103.33),
(81.50,103.67),
(81.39,104.00),
(81.33,104.16),
(81.30,104.33),
(81.26,104.67),
(81.21,105.00),
(81.14,105.33),
(81.06,105.67),
(81.00,105.82),
(80.96,106.00),
(80.91,106.33),
(80.86,106.67),
(80.80,107.00),
(80.71,107.33),
(80.67,107.44),
(80.63,107.67),
(80.58,108.00),
(80.54,108.33),
(80.49,108.67),
(80.41,109.00),
(80.33,109.24),
(80.32,109.33),
(80.29,109.67),
(80.25,110.00),
(80.20,110.33),
(80.14,110.67),
(80.07,111.00),
(80.00,111.21),
(79.98,111.33),
(79.94,111.67),
(79.90,112.00),
(79.86,112.33),
(79.80,112.67),
(79.72,113.00),
(79.67,113.19),
(79.65,113.33),
(79.61,113.67),
(79.58,114.00),
(79.54,114.33),
(79.48,114.67),
(79.41,115.00),
(79.33,115.29),
(79.33,115.33),
(79.28,115.67),
(79.25,116.00),
(79.21,116.33),
(79.16,116.67),
(79.10,117.00),
(79.01,117.33),
(79.00,117.37),
(78.97,117.67),
(78.94,118.00),
(78.91,118.33),
(78.88,118.67),
(78.84,119.00),
(78.79,119.33),
(78.70,119.67),
(78.67,119.79),
(78.64,120.00),
(78.62,120.33),
(78.60,120.67),
(78.57,121.00),
(78.53,121.33),
(78.49,121.67),
(78.44,122.00),
(78.37,122.33),
(78.33,122.48),
(78.31,122.67),
(78.29,123.00),
(78.27,123.33),
(78.25,123.67),
(78.23,124.00),
(78.20,124.33),
(78.17,124.67),
(78.13,125.00),
(78.07,125.33),
(78.00,125.64),
(78.00,125.67),
(77.96,126.00),
(77.94,126.33),
(77.92,126.67),
(77.91,127.00),
(77.90,127.33),
(77.88,127.67),
(77.85,128.00),
(77.82,128.33),
(77.78,128.67),
(77.72,129.00),
(77.67,129.24),
(77.66,129.33),
(77.63,129.67),
(77.62,130.00),
(77.60,130.33),
(77.59,130.67),
(77.57,131.00),
(77.56,131.33),
(77.54,131.67),
(77.52,132.00),
(77.50,132.33),
(77.47,132.67),
(77.43,133.00),
(77.34,133.33),
(77.33,133.34),
(77.29,133.67),
(77.27,134.00),
(77.24,134.33),
(77.21,134.67),
(77.20,135.00),
(77.22,135.33),
(77.23,135.67),
(77.24,136.00),
(77.24,136.33),
(77.23,136.67),
(77.22,137.00),
(77.21,137.33),
(77.20,137.67),
(77.19,138.00),
(77.17,138.33),
(77.14,138.67),
(77.13,139.00),
(77.11,139.33),
(77.09,139.67),
(77.05,140.00),
(77.02,140.33),
(77.00,140.56),
(77.00,140.67),
(76.99,141.00),
(76.98,141.33),
(76.98,141.67),
(76.97,142.00),
(76.97,142.33),
(76.96,142.67),
(76.96,143.00),
(76.95,143.33),
(76.95,143.67),
(76.95,144.00),
(76.94,144.33),
(76.94,144.67),
(76.94,145.00),
(76.93,145.33),
(76.93,145.67),
(76.93,146.00),
(76.93,146.33),
(76.93,146.67),
(76.93,147.00),
(76.93,147.33),
(76.93,147.67),
(76.93,148.00),
(76.93,148.33),
(76.93,148.67),
(76.93,149.00),
(76.93,149.33),
(76.93,149.67),
(76.94,150.00),
(76.95,150.33),
(76.95,150.67),
(76.96,151.00),
(76.96,151.33),
(76.97,151.67),
(76.97,152.00),
(76.98,152.33),
(76.98,152.67),
(76.98,153.00),
(76.99,153.33),
(76.99,153.67),
(76.99,154.00),
(77.00,154.19),
(77.01,154.33),
(77.04,154.67),
(77.06,155.00),
(77.09,155.33),
(77.11,155.67),
(77.14,156.00),
(77.16,156.33),
(77.17,156.67),
(77.18,157.00),
(77.20,157.33),
(77.21,157.67),
(77.22,158.00),
(77.23,158.33),
(77.24,158.67),
(77.25,159.00),
(77.26,159.33),
(77.27,159.67),
(77.28,160.00),
(77.30,160.33),
(77.31,160.67),
(77.33,161.00),
(77.33,161.15),
(77.36,161.33),
(77.39,161.67),
(77.41,162.00),
(77.45,162.33),
(77.48,162.67),
(77.51,163.00),
(77.54,163.33),
(77.55,163.67),
(77.57,164.00),
(77.58,164.33),
(77.59,164.67),
(77.61,165.00),
(77.62,165.33),
(77.64,165.67),
(77.67,166.00),
(77.67,166.01),
(77.74,166.33),
(77.80,166.67),
(77.84,167.00),
(77.87,167.33),
(77.88,167.67),
(77.89,168.00),
(77.90,168.33),
(77.93,168.67),
(77.95,169.00),
(77.98,169.33),
(78.00,169.51),
(78.04,169.67),
(78.10,170.00),
(78.14,170.33),
(78.18,170.67),
(78.21,171.00),
(78.23,171.33),
(78.26,171.67),
(78.28,172.00),
(78.31,172.33),
(78.33,172.59),
(78.35,172.67),
(78.42,173.00),
(78.48,173.33),
(78.53,173.67),
(78.56,174.00),
(78.59,174.33),
(78.61,174.67),
(78.65,175.00),
(78.67,175.22),
(78.70,175.33),
(78.77,175.67),
(78.83,176.00),
(78.87,176.33),
(78.90,176.67),
(78.93,177.00),
(78.95,177.33),
(78.99,177.67),
(79.00,177.75),
(79.06,178.00),
(79.14,178.33),
(79.19,178.67),
(79.23,179.00),
(79.26,179.33),
(79.28,179.67),
(79.32,180.00),
(79.33,180.06),
(79.43,180.33),
(79.50,180.67),
(79.55,181.00),
(79.59,181.33),
(79.62,181.67),
(79.65,182.00),
(79.67,182.09),
(79.73,182.33),
(79.81,182.67),
(79.87,183.00),
(79.91,183.33),
(79.94,183.67),
(79.98,184.00),
(80.00,184.11),
(80.07,184.33),
(80.15,184.67),
(80.19,185.00),
(80.24,185.33),
(80.28,185.67),
(80.33,186.00),
(80.33,186.01),
(80.43,186.33),
(80.51,186.67),
(80.57,187.00),
(80.60,187.33),
(80.64,187.67),
(80.67,187.86),
(80.72,188.00),
(80.83,188.33),
(80.90,188.67),
(80.94,189.00),
(80.97,189.33),
(81.00,189.53),
(81.05,189.67),
(81.15,190.00),
(81.21,190.33),
(81.26,190.67),
(81.32,191.00),
(81.33,191.06),
(81.43,191.33),
(81.51,191.67),
(81.57,192.00),
(81.61,192.33),
(81.66,192.67),
(81.67,192.69),
(81.78,193.00),
(81.86,193.33),
(81.92,193.67),
(81.97,194.00),
(82.00,194.16),
(82.07,194.33),
(82.18,194.67),
(82.24,195.00),
(82.29,195.33),
(82.33,195.55),
(82.38,195.67),
(82.48,196.00),
(82.55,196.33),
(82.60,196.67),
(82.66,197.00),
(82.67,197.04),
(82.78,197.33),
(82.86,197.67),
(82.92,198.00),
(82.98,198.33),
(83.00,198.42),
(83.11,198.67),
(83.20,199.00),
(83.26,199.33),
(83.32,199.67),
(83.33,199.71),
(83.47,200.00),
(83.55,200.33),
(83.61,200.67),
(83.67,201.00),
(83.67,201.00),
(83.81,201.33),
(83.90,201.67),
(83.97,202.00),
(84.00,202.13),
(84.08,202.33),
(84.19,202.67),
(84.25,203.00),
(84.32,203.33),
(84.33,203.39),
(84.46,203.67),
(84.55,204.00),
(84.61,204.33),
(84.67,204.57),
(84.72,204.67),
(84.85,205.00),
(84.93,205.33),
(85.00,205.66),
(85.00,205.67),
(85.14,206.00),
(85.23,206.33),
(85.31,206.67),
(85.33,206.75),
(85.45,207.00),
(85.54,207.33),
(85.62,207.67),
(85.67,207.85),
(85.74,208.00),
(85.86,208.33),
(85.94,208.67),
(86.00,208.92),
(86.04,209.00),
(86.17,209.33),
(86.26,209.67),
(86.33,209.91),
(86.39,210.00),
(86.52,210.33),
(86.59,210.67),
(86.67,210.96),
(86.69,211.00),
(86.84,211.33),
(86.93,211.67),
(87.00,211.94),
(87.03,212.00),
(87.17,212.33),
(87.26,212.67),
(87.33,212.96),
(87.36,213.00),
(87.50,213.33),
(87.59,213.67),
(87.67,213.93),
(87.71,214.00),
(87.87,214.33),
(87.96,214.67),
(88.00,214.80),
(88.10,215.00),
(88.22,215.33),
(88.30,215.67),
(88.33,215.75),
(88.46,216.00),
(88.57,216.33),
(88.67,216.64),
(88.69,216.67),
(88.85,217.00),
(88.93,217.33),
(89.00,217.54),
(89.08,217.67),
(89.22,218.00),
(89.32,218.33),
(89.33,218.38),
(89.47,218.67),
(89.59,219.00),
(89.67,219.19),
(89.76,219.33),
(89.88,219.67),
(89.98,220.00),
(90.00,220.06),
(90.16,220.33),
(90.27,220.67),
(90.33,220.88),
(90.40,221.00),
(90.55,221.33),
(90.66,221.67),
(90.67,221.69),
(90.84,222.00),
(90.94,222.33),
(91.00,222.48),
(91.11,222.67),
(91.24,223.00),
(91.33,223.27),
(91.38,223.33),
(91.53,223.67),
(91.65,224.00),
(91.67,224.04),
(91.84,224.33),
(91.94,224.67),
(92.00,224.82),
(92.12,225.00),
(92.26,225.33),
(92.33,225.52),
(92.43,225.67),
(92.58,226.00),
(92.67,226.22),
(92.74,226.33),
(92.88,226.67),
(92.99,227.00),
(93.00,227.02),
(93.18,227.33),
(93.30,227.67),
(93.33,227.74),
(93.50,228.00),
(93.64,228.33),
(93.67,228.41),
(93.82,228.67),
(93.93,229.00),
(94.00,229.15),
(94.11,229.33),
(94.26,229.67),
(94.33,229.83),
(94.44,230.00),
(94.59,230.33),
(94.67,230.50),
(94.78,230.67),
(94.94,231.00),
(95.00,231.13),
(95.14,231.33),
(95.27,231.67),
(95.33,231.80),
(95.47,232.00),
(95.61,232.33),
(95.67,232.45),
(95.81,232.67),
(95.96,233.00),
(96.00,233.07),
(96.17,233.33),
(96.33,233.67),
(96.33,233.67),
(96.53,234.00),
(96.65,234.33),
(96.67,234.36),
(96.87,234.67),
(97.00,234.93),
(97.05,235.00),
(97.22,235.33),
(97.33,235.59),
(97.39,235.67),
(97.58,236.00),
(97.67,236.16),
(97.80,236.33),
(97.96,236.67),
(98.00,236.73),
(98.18,237.00),
(98.33,237.32),
(98.34,237.33),
(98.55,237.67),
(98.67,237.92),
(98.72,238.00),
(98.93,238.33),
(99.00,238.45),
(99.15,238.67),
(99.32,239.00),
(99.33,239.03),
(99.55,239.33),
(99.67,239.56),
(99.75,239.67),
(99.95,240.00),
(100.00,240.09),
(100.17,240.33),
(100.33,240.66),
(100.34,240.67),
(100.56,241.00),
(100.67,241.22),
(100.74,241.33),
(100.94,241.67),
(101.00,241.76),
(101.19,242.00),
(101.33,242.24),
(101.41,242.33),
(101.60,242.67),
(101.67,242.76),
(101.84,243.00),
(102.00,243.33),
(102.00,243.34),
(102.26,243.67),
(102.33,243.78),
(102.51,244.00),
(102.67,244.22),
(102.76,244.33),
(102.98,244.67),
(103.00,244.70),
(103.22,245.00),
(103.33,245.19),
(103.45,245.33),
(103.63,245.67),
(103.67,245.72),
(103.87,246.00),
(104.00,246.18),
(104.13,246.33),
(104.33,246.65),
(104.35,246.67),
(104.61,247.00),
(104.67,247.08),
(104.86,247.33),
(105.00,247.55),
(105.09,247.67),
(105.33,248.00),
(105.33,248.01),
(105.59,248.33),
(105.67,248.44),
(105.85,248.67),
(106.00,248.88),
(106.11,249.00),
(106.33,249.33),
(106.33,249.33),
(106.62,249.67),
(106.67,249.74),
(106.87,250.00),
(107.00,250.18),
(107.13,250.33),
(107.33,250.60),
(107.39,250.67),
(107.64,251.00),
(107.67,251.03),
(107.92,251.33),
(108.00,251.43),
(108.19,251.67),
(108.33,251.85),
(108.47,252.00),
(108.67,252.24),
(108.75,252.33),
(109.00,252.63),
(109.03,252.67),
(109.30,253.00),
(109.33,253.04),
(109.60,253.33),
(109.67,253.41),
(109.89,253.67),
(110.00,253.80),
(110.19,254.00),
(110.33,254.15),
(110.52,254.33),
(110.67,254.50),
(110.81,254.67),
(111.00,254.92),
(111.09,255.00),
(111.33,255.28),
(111.39,255.33),
(111.67,255.61),
(111.72,255.67),
(112.00,255.97),
(112.03,256.00),
(112.33,256.33),
(112.34,256.33),
(112.66,256.67),
(112.67,256.67),
(113.00,256.99),
(113.01,257.00),
(113.32,257.33),
(113.33,257.35),
(113.63,257.67),
(113.67,257.70),
(113.97,258.00),
(114.00,258.03),
(114.30,258.33),
(114.33,258.36),
(114.63,258.67),
(114.67,258.70),
(115.00,258.98),
(115.02,259.00),
(115.33,259.33),
(115.34,259.33),
(115.67,259.61),
(115.74,259.67),
(116.00,259.92),
(116.09,260.00),
(116.33,260.19),
(116.48,260.33),
(116.67,260.52),
(116.84,260.67),
(117.00,260.80),
(117.22,261.00),
(117.33,261.10),
(117.58,261.33),
(117.67,261.40),
(117.96,261.67),
(118.00,261.70),
(118.33,261.95),
(118.38,262.00),
(118.67,262.24),
(118.79,262.33),
(119.00,262.49),
(119.19,262.67),
(119.33,262.78),
(119.62,263.00),
(119.67,263.03),
(119.97,263.33),
(120.00,263.36),
(120.33,263.55),
(120.49,263.67),
(120.67,263.80),
(120.89,264.00),
(121.00,264.07),
(121.33,264.30),
(121.36,264.33),
(121.67,264.54),
(121.84,264.67),
(122.00,264.77),
(122.25,265.00),
(122.33,265.07),
(122.67,265.28),
(122.73,265.33),
(123.00,265.54),
(123.16,265.67),
(123.33,265.77),
(123.67,265.94),
(123.75,266.00),
(124.00,266.19),
(124.19,266.33),
(124.33,266.42),
(124.67,266.63),
(124.71,266.67),
(125.00,266.84),
(125.27,267.00),
(125.33,267.04),
(125.67,267.26),
(125.75,267.33),
(126.00,267.46),
(126.33,267.65),
(126.36,267.67),
(126.67,267.86),
(126.87,268.00),
(127.00,268.06),
(127.33,268.19),
(127.55,268.33),
(127.67,268.41),
(128.00,268.62),
(128.09,268.67),
(128.33,268.76),
(128.67,268.98),
(128.69,269.00),
(129.00,269.15),
(129.33,269.27),
(129.45,269.33),
(129.67,269.45),
(129.95,269.67),
(130.00,269.69),
(130.33,269.82),
(130.67,269.93),
(130.80,270.00),
(131.00,270.10),
(131.33,270.31),
(131.36,270.33),
(131.67,270.44),
(132.00,270.55),
(132.22,270.67),
(132.33,270.72),
(132.67,270.87),
(132.94,271.00),
(133.00,271.02),
(133.33,271.11),
(133.67,271.26),
(133.77,271.33),
(134.00,271.43),
(134.33,271.54),
(134.66,271.67),
(134.67,271.67),
(135.00,271.79),
(135.33,271.93),
